1, 1, 0
801, 3, 0
1601, 8, 0
2401, 9, 1
3201, 11, 1
4001, 18, 2
4801, 22, 2
5601, 30, 2
6401, 33, 2
7201, 39, 2
8001, 40, 3
8801, 48, 3
9601, 60, 3
10401, 63, 3
