1, 0, 0
801, 3, 1
1601, 11, 1
2401, 13, 1
3201, 16, 2
4001, 27, 2
4801, 25, 2
5601, 33, 3
6401, 38, 2
7201, 40, 3
8001, 46, 3
8801, 47, 4
9601, 52, 3
10401, 57, 3
