1,   0, 0
801, 2, 1
1601, 8, 1
2401, 11, 2
3201, 19, 1
4001, 41, 3
4801, 55, 5
5601, 58, 4
6401, 74, 4
7201, 96, 4
8001, 103, 7
8801, 107, 6
9601, 154, 8
10401, 186, 9
