1, 1, 0
801, 3, 1
1601, 10, 2
2401, 13, 2
3201, 18, 1
4001, 29, 2
4801, 33, 2
5601, 42, 2
6401, 46, 3
7201, 55, 3
8001, 60, 3
8801, 66, 4
9601, 83, 4
10401, 89, 4
