1, 0, 0
101, 11, 1
201, 18, 1
301, 20, 1
401, 31, 2
501, 33, 1
601, 36, 1
701, 44, 2
801, 42, 3
901, 46, 4
1001, 46, 2
1101, 61, 3
1201, 51, 3
