1, 0, 0
801, 2, 1
1601, 7, 1
2401, 8, 1
3201, 12, 2
4001, 20, 1
4801, 26, 2
5601, 34, 2
6401, 42, 2
7201, 52, 3
8001, 66, 4
8801, 79, 4
9601, 116, 6
10401, 129, 8
