1, 0, 0
301, 2, 0
601, 4, 0
901, 2, 1
1201, 5, 1
1501, 8, 1
1801, 8, 1
2101, 9, 1
2401, 11, 1
2701, 13, 1
3001, 14, 1
3301, 14, 1
3601, 18, 2
3901, 21, 1
4201, 21, 2
4501, 24, 2
4801, 23, 2
5101, 26, 1
5401, 29, 2
5701, 29, 3
6001, 29, 2
6301, 31, 2
6601, 35, 2
6901, 35, 2
7201, 35, 2
7501, 35, 2
7801, 43, 3
8101, 45, 3
8401, 44, 3
8701, 50, 3
9001, 48, 3
9301, 51, 3
9601, 57, 4
9901, 57, 4
10201, 57, 4
