1, 0, 0
801, 4, 1
1601, 9, 0
2401, 10, 1
3201, 13, 2
4001, 20, 1
4801, 21, 1
5601, 27, 2
6401, 30, 2
7201, 35, 3
8001, 43, 3
8801, 45, 3
9601, 52, 3
10401, 55, 3
