1, 1, 0
801, 2, 0
1601, 7, 1
2401, 9, 1
3201, 12, 1
4001, 20, 1
4801, 24, 2
5601, 31, 2
6401, 34, 2
7201, 39, 2
8001, 44, 4
8801, 54, 3
9601, 64, 4
10401, 81, 4
