1, 0, 1
801, 2, 1
1601, 8, 1
2401, 10, 1
3201, 14, 1
4001, 23, 1
4801, 25, 1
5601, 32, 2
6401, 35, 2
7201, 39, 3
8001, 50, 3
8801, 58, 4
9601, 69, 3
10401, 72, 4
