1, 1, 0
301, 1, 0
601, 1, 1
901, 2, 1
1201, 4, 1
1501, 7, 0
1801, 8, 1
2101, 9, 1
2401, 11, 1
2701, 12, 1
3001, 14, 2
3301, 17, 1
3601, 20, 2
3901, 26, 2
4201, 27, 2
4501, 32, 2
4801, 35, 2
5101, 37, 3
5401, 42, 4
