1, 1, 0
801, 3, 1
1601, 11, 2
2401, 13, 1
3201, 17, 2
4001, 29, 2
4801, 32, 2
5601, 41, 2
6401, 45, 3
7201, 53, 4
8001, 59, 4
8801, 69, 3
9601, 80, 4
10401, 87, 5
