1, 1, 0
801, 3, 1
1601, 11, 1
2401, 13, 1
3201, 16, 1
4001, 26, 2
4801, 31, 2
5601, 38, 3
6401, 43, 2
7201, 47, 3
8001, 56, 3
8801, 64, 4
9601, 80, 4
10401, 80, 5
