1, 0, 1
801, 3, 1
1601, 10, 1
2401, 12, 1
3201, 15, 2
4001, 26, 2
4801, 32, 2
5601, 36, 3
6401, 44, 3
7201, 49, 3
8001, 52, 4
8801, 62, 3
9601, 73, 3
10401, 83, 4
