1, 1, 0
801, 2, 1
1601, 7, 1
2401, 9, 1
3201, 14, 1
4001, 24, 1
4801, 30, 2
5601, 48, 3
6401, 54, 3
7201, 71, 4
8001, 89, 5
8801, 93, 4
9601, 111, 6
10401, 145, 6
