1, 1, 0
801, 3, 1
1601, 13, 1
2401, 16, 1
3201, 20, 1
4001, 32, 2
4801, 32, 2
5601, 45, 3
6401, 57, 4
7201, 60, 4
8001, 60, 4
8801, 69, 4
9601, 82, 4
10401, 91, 4
