1, 1, 0
801, 3, 1
1601, 11, 1
2401, 13, 1
3201, 17, 2
4001, 28, 2
4801, 31, 3
5601, 39, 2
6401, 43, 3
7201, 49, 3
8001, 62, 3
8801, 64, 4
9601, 75, 4
10401, 83, 4
