1, 1, 0
801, 3, 0
1601, 11, 1
2401, 14, 1
3201, 17, 1
4001, 27, 2
4801, 26, 2
5601, 31, 2
6401, 37, 2
7201, 43, 2
8001, 45, 3
8801, 58, 3
9601, 61, 3
10401, 66, 4
