1, 0, 1
801, 3, 1
1601, 11, 1
2401, 14, 1
3201, 17, 2
4001, 29, 2
4801, 33, 2
5601, 36, 3
6401, 40, 3
7201, 44, 3
8001, 55, 3
8801, 67, 3
9601, 75, 4
10401, 86, 6
