1, 1, 0
801, 3, 0
1601, 10, 1
2401, 11, 1
3201, 14, 2
4001, 24, 2
4801, 27, 2
5601, 33, 2
6401, 40, 3
7201, 48, 3
8001, 51, 3
8801, 57, 3
9601, 67, 3
10401, 76, 4
