1, 1, 0
801, 4, 0
1601, 11, 1
2401, 13, 2
3201, 17, 2
4001, 28, 2
4801, 33, 2
5601, 40, 3
6401, 48, 3
7201, 53, 3
8001, 61, 4
8801, 69, 4
9601, 83, 4
10401, 87, 5
