RESULT,rmatch-twochar,factory,5000,6752590,1,measured,3113,755840
RESULT,rmatch-twochar,factory,5000,6752590,2,measured,3059,755840
RESULT,loop,javanative,5000,6752590,0,warmup,23634,755400
RESULT,loop,javanative,5000,6752590,1,measured,24019,755400
RESULT,loop,javanative,5000,6752590,2,measured,24077,755400
RESULT,loop,re2j,5000,6752590,0,warmup,1986,755840
RESULT,loop,re2j,5000,6752590,1,measured,1888,755840
RESULT,loop,re2j,5000,6752590,2,measured,1895,755840
RESULT,rmatch-main,factory,10000,675259,0,warmup,4721,171400
RESULT,rmatch-main,factory,10000,675259,1,measured,4266,171400
RESULT,rmatch-main,factory,10000,675259,2,measured,4147,171400
RESULT,rmatch-twochar,factory,10000,675259,0,warmup,1508,171400
RESULT,rmatch-twochar,factory,10000,675259,1,measured,891,171400
RESULT,rmatch-twochar,factory,10000,675259,2,measured,863,171400
RESULT,loop,javanative,10000,675259,0,warmup,4855,170834
RESULT,loop,javanative,10000,675259,1,measured,4919,170834
RESULT,loop,javanative,10000,675259,2,measured,4974,170834
RESULT,loop,re2j,10000,675259,0,warmup,483,171400
RESULT,loop,re2j,10000,675259,1,measured,417,171400
RESULT,loop,re2j,10000,675259,2,measured,398,171400
RESULT,rmatch-main,factory,10000,1350518,0,warmup,8495,342800
RESULT,rmatch-main,factory,10000,1350518,1,measured,7880,342800
RESULT,rmatch-main,factory,10000,1350518,2,measured,7784,342800
RESULT,rmatch-twochar,factory,10000,1350518,0,warmup,2205,342800
RESULT,rmatch-twochar,factory,10000,1350518,1,measured,1570,342800
RESULT,rmatch-twochar,factory,10000,1350518,2,measured,1457,342800
RESULT,loop,javanative,10000,1350518,0,warmup,9585,341668
RESULT,loop,javanative,10000,1350518,1,measured,9706,341668
RESULT,loop,javanative,10000,1350518,2,measured,9698,341668
RESULT,loop,re2j,10000,1350518,0,warmup,883,342800
RESULT,loop,re2j,10000,1350518,1,measured,824,342800
RESULT,loop,re2j,10000,1350518,2,measured,826,342800
RESULT,rmatch-main,factory,10000,2701036,0,warmup,16072,685600
RESULT,rmatch-main,factory,10000,2701036,1,measured,15452,685600
RESULT,rmatch-main,factory,10000,2701036,2,measured,15297,685600
RESULT,rmatch-twochar,factory,10000,2701036,0,warmup,4558,685600
RESULT,rmatch-twochar,factory,10000,2701036,1,measured,3684,685600
RESULT,rmatch-twochar,factory,10000,2701036,2,measured,3694,685600
RESULT,loop,javanative,10000,2701036,0,warmup,18808,683336
RESULT,loop,javanative,10000,2701036,1,measured,18746,683336
RESULT,loop,javanative,10000,2701036,2,measured,18746,683336
RESULT,loop,re2j,10000,2701036,0,warmup,1689,685600
RESULT,loop,re2j,10000,2701036,1,measured,1609,685600
RESULT,loop,re2j,10000,2701036,2,measured,1605,685600
RESULT,rmatch-main,factory,10000,6752590,0,warmup,39045,1714000
RESULT,rmatch-main,factory,10000,6752590,1,measured,37875,1714000
RESULT,rmatch-main,factory,10000,6752590,2,measured,37959,1714000
RESULT,rmatch-twochar,factory,10000,6752590,0,warmup,7449,1714000
RESULT,rmatch-twochar,factory,10000,6752590,1,measured,6392,1714000
RESULT,rmatch-twochar,factory,10000,6752590,2,measured,6529,1714000
RESULT,loop,javanative,10000,6752590,0,warmup,46813,1708340
RESULT,loop,javanative,10000,6752590,1,measured,46867,1708340
RESULT,loop,javanative,10000,6752590,2,measured,46922,1708340
RESULT,loop,re2j,10000,6752590,0,warmup,3943,1714000
RESULT,loop,re2j,10000,6752590,1,measured,3838,1714000
RESULT,loop,re2j,10000,6752590,2,measured,3861,1714000
